id,transaction_hash,amount
1424,f160a3b614864ce088adef8491350b21,20658.555958114157
1425,2b3bb34396514d26876e0af0514b1c77,34168.527716562734
1426,94979166b3514253b17a30c467c3d995,1960.4996651621298
1427,c18be3d74dae4296800c33f82e775086,95029.30334310188
1428,f44bb9982dee413992a781d4fa6b0638,90058.37215731802
1429,bb8e563d1e934d4880e3bce6de5353e5,7215.078825940902
1430,35968566c9684fff9968e4c8f92e049c,27345.478198207216
1431,8021482f8829414db033882498f52616,64161.13228369422
1432,31fcf90a5a0642569bc6fd4b9a86e533,66056.53419981217
1433,735897842a514d02b4de617a36cc26dc,63817.96641741233
1434,2afa6e4866044292b205060dffbb79cb,21053.00009595753
1435,d98a818eefbf4cd0b7159efd668190cc,50179.32193651234
1436,8635d9243e7141479f456cd8506ace94,71748.61757424526
1437,81526cf131604e5c94ecf00c6263fcbf,38578.69929953045
1438,827c6ef783b34892809923d0e913d052,88867.83073464665
1439,5b999838d6ec4107bc40fb85d3404734,37601.65278686567
1440,926711b121384041b54836d6c16955f9,24977.98759492912
1441,ce95da9bc3154829a80f5e9810dd1ab3,68718.39458105587
1442,b54ed1b9c2ec47198fb134561d79effd,8860.7290320307
1443,574af191c90342f088431f1eaafdb589,64134.94244248511
1444,f89e6be6532d4861bb9f3112ca65cc66,76347.08563928727
1445,4f65d796ec7b4c22ba03f3c72f61f742,99679.59439192525
1446,900a84bc6e3c48df9741fff2d4354f5f,12529.032801177187
1447,d9ff0f62ff0d431e8597104e37eb3cc2,81663.10511940873
1448,f3b3f06accf64356b50e226bb6326ffc,81227.62015072092
1449,2a9e51dd6a9042b4ab7ead6c61067908,80379.56051851032
1450,9b701c7767d841fb833252ff8656f57b,21990.045506014776
1451,7a000451b0f44ca9a063f9bdb1605d97,90134.47171579623
1452,4209283860bd4413babc9366051ebd00,7158.8769727457975
1453,e31c005f4ba84b75a0be946059164e07,1849.6979084865804
1454,b1c7635088fe4df9a30cfc60bd4c4770,88680.29884594696
1455,e88b519ffa974ddba90b0d950618443d,71971.19859733646
1456,241b468d9c884d69894383394f183be3,37915.2140959349
1457,d78d7ae8bdcc4b95a6e6cadc48fbadf8,55346.228639281566
1458,af88682f9e2d418089aa1d293909ce50,20089.29890090948
1459,f0d8107bbd6e4cb8ad433490212c32b5,38381.891614075736
1460,651712f6af374c14bcacb7de090cb2da,1611.9778197735136
1461,cd5bcd58701c4741813a292dc649787b,21570.930642293417
1462,173f998880d44221831d033ec947fb37,79532.72419703015
1463,529409752a134994ab60d23375b4df0e,61904.191252211596
1464,4e7a1c28df8749788d4b03a1821c69b2,14910.021076390234
1465,48ee6f028a74443dbc592852d805e2bb,4262.744826030073
1466,dcbc63cd81c245cb97a03f71fcef7910,89884.27745190404
1467,7ec0eb16d4814f6590200af08e6be487,30280.86775199742
1468,75b6bcd30a2343da8c8db56d424191cb,61688.20768117673
1469,79fe45e703484d9292bff8b4528da82b,30055.430752456203
1470,25e43b6045fb4ebcb61c8889ddeb8061,67933.46962207671
1471,f453ff07c1824e1eb911f0aaa8d7bc24,52552.37291959408
1472,8a70197ece664613a66c480ed9a9ae57,16992.766772794243
1473,fedeb57cfb6f48acb53068ff695a6745,78325.52807995219
1474,b3b0b0d8b9134fef9a2401c060582330,93288.27464699127
1475,4517df18d0c74d23ab23b17cf8ca51a4,35783.15429568962
1476,9e0ab6bd570f4cd09e048bec54bb7f63,52774.7240226191
1477,9dea851a52974e0e9cb560c7917f7584,1174.8290793395345
1478,657cf85cab4a417aa2f17f2b94ef0a85,11676.775396766414
1479,8a12839123634109ab95776c8036db32,39585.71845138418
1480,9d4f74ec15e74b4291c24360da249439,79012.00750730891
1481,bbff0bde590c4e31ba68006f0164a27c,51167.9626898118
1482,05748a7da7ca473a8f01422663c6821b,79252.41046022308
1483,54b2e3edeab04cbea4d043dba061718e,51729.71622728679
1484,54aa36c3bc6b495ba9e79a7edbd52fa4,8289.818531098746
1485,4fe72aa5314148749d8f510fb9be36e9,33896.36072740043
1486,605492be0e544f1da4341f68e924b0ae,39162.160955336425
1487,69a3385365d343f28405d1c4b3eb79cf,40035.60904164519
1488,83062da629864c45a9a0cb316dd30302,45138.45291588346
1489,e09ca2f2edfd4675ac337dcb733fb802,78912.36596317917
1490,d3ca2c6899854e9daad8f2edd3afd45e,83495.05973170497
1491,e62bd124ce154bd2aa3c468bfb9f6ee7,26266.38683125413
1492,afdb80edb7264d3c96925685ae4e3b87,91096.83635291184
1493,457d5e335bb54edf8b7738e92081e494,53069.94974021199
1494,703d503d3c514c9bad5b4fa15824d22f,69718.24862117351
1495,44d646b97fcf4edb9020b82118de312e,42463.623598397084
1496,610e51e5f87b4758ad957190fbe76d05,65391.712708348474
1497,4b28a8b6ba4c43cebde937095b2c21d2,53759.92577913765
1498,9358c8fc40714591afbc71afa352a1c7,47034.51214283111
1499,fcd3fcf95a9640d9a029dff05569ecea,4905.503788434174
1500,a3605487198e422d908fa4d19a065ede,93038.23544501873
1501,b6bf3b4cb5624f339e9e52c022d9f3a2,90049.75776868148
1502,fb7463f7689e4b9086344f22646fb336,31416.140079341636
1503,5640a8aef59d4d388cd2c30c9d5b33eb,77161.67285888444
1504,11ae5c181e0f45fd8c730727ad195ef7,93242.61929910054
1505,69a6b69555174dc885ad8cd10ff1f6ab,13228.6230748061
1506,04fa6cc106d0401cb857992bea053ec2,45225.78082039507
1507,cef510d153d440d8960bbf62f66fe102,21953.18758071405
1508,a3f84107f4924906add08f549249d7ec,11552.929956409485
1509,fea22dd058164298bc00a8a96f4fdb83,71131.15159359398
1510,4d669dc1aefc4132b4f80fe6ee64e2bb,76943.14967267707
1511,2c41fed171344efabc9054168d415f96,48431.936457212265
1512,53cafcc540f44c14b730f519d7df6080,17523.64772665076
1513,b85de9ac1cbb401a94eb5cd3f13a6da1,52585.010125854016
1514,be0a308c331e4ccabaa1a3cfaf68d86f,58965.68507325968
1515,e128883b21984b8b80827a0428ca4e22,59832.86213867038
1516,06cb77be5d19443e83e9901f90ad1d66,37754.84708022497
1517,22fba9872bbe42c080dc36cb2fd7e9ad,72150.43305680457
1518,9867cc5fccef4974ab409edd4e37f8c3,6161.603202677735
1519,029c4190e1e746448f5146385a53d103,41365.339899482824
1520,6f070229be9b4681bb40693c577088c5,72707.48005587795
1521,daa10f2ef5824fa09eecd5b3ba4f9b72,88133.93824937925
1522,ac57c677009743c1b423331017fb02b1,35318.04694361245
1523,6156746411ae4e11a15898f85c5a8102,3233.2727461028776
1524,e0f4a9e64444409aa2b9f6a70c6884c9,15901.192880779558
1525,d6bd403e86834768afff2b581cd5ce72,81510.91623585724
1526,dfee634434c84dd38ca968064cdc078d,31885.694478576643
1527,a023d5c35f03448da2094fff56476c1b,88083.1010804961
1528,a90662e2bd9f40ec871fa37075473e9c,75887.89825608584
1529,3efca2508e374cd982636e54de61f231,67598.9552158945
1530,a5a11d23628d4746ba46dd76ab98b529,8010.014749952121
1531,0c5699f0673649c882e8aeaff905de9c,44550.148803958335
1532,b0183586d0fe4d98bb1edb52c699170f,36281.14860492828
1533,86c1383f431b4040b2fc6f17c00d3cce,63448.77307662385
1534,2c0eaab2a3e9433f87738dbb665b8f24,55661.623388354994
1535,6ce1b887c7294c34a2e08e1d8bf25f22,93585.2435446941
1536,5c19e51d5d464b7d9a4c984c41ee99ee,94782.51589846241
1537,3ecf8d625525420cafe434e1f99513e7,11828.521675446491
1538,dad67b69c79441909a808d927151d245,3960.731660156913
1539,1eb9b101c82f427cbdb934cacabcb11b,47454.96981971861
1540,8074b99863814be085930378fc3c3c3f,68985.91301266548
1541,fd4b6aab170d458a94d54ded5dd1f316,55121.830214796944
1542,a848b54a146a4228b82d5478b31e69c1,44474.203765292776
1543,c02412c371f94a9d9bdde171f6162b61,25204.939695545414
1544,f657ffda540d4b5aa4e31771f775e8f1,29784.765519920566
1545,741fe0206f7f4461b5cfd39d4c1dffbb,5532.043185102653
1546,049c24f284f84fa09019919f4970cfb3,41932.16559409105
1547,e9a0e3e63951484083d37aac8f6be84e,43307.48151504655
1548,054128335b9d441bb000ee02c27a4be0,17561.703103057647
1549,c0ce4931bc094a0cbdfb56309a04b26a,7545.279172528408
1550,9ef60a1551d845c5b047f2faaf0a2f4a,63984.028000501115
1551,a6adca8d29924b939950171afb07bb5d,99969.47473305017
1552,fd8d2964db664d3789b8a39fdc5e4666,97588.86938512314
1553,1a196a1b06b34f218142b9c724ef607a,36673.214592055716
1554,c0755dc6bc8d4789b5f4eae2f45a6b97,19594.577880953224
1555,6159bf032d8a4eb8be6dd41640e5476f,37704.80802393343
1556,e85a8a3c9a754c48b577fa2ac54a9b85,2261.434239349003
1557,a5d47b74599f45f5856c877b0733f59e,30644.23029308968
1558,6ffea789fe704119b3aeadd4ba186d06,66527.0420623731
1559,0d8f9217fa7e4978b4968074713c055b,90935.74007202739
1560,9f47cf61d45b401bbdc719feffd2586d,71037.75970893567
1561,b519f4f3d1fd479babd1e5baa4b4158f,68955.04727817577
1562,1b5aacb832114f49a2d8efdafaebfa5f,70811.611602347
1563,0c80518d3868461884938a81b03825f9,48011.53992613341
1564,b5168cb979ce45419bcaa5fefeaf8690,51128.25259511203
1565,dd4d5cd811164b3785bc146f548fa934,67438.58479357565
1566,3d326d03e7a84597aa757960df7f41f7,29561.42559970881
1567,9e634172113441749489e9dd4626a80f,19328.285146970513
1568,8baa8ef69bf149318731820deadba570,14980.148464909349
1569,6fbe42c7e2d3446489f33830a779de1f,96667.63775967371
1570,3fd43074cd7e40f4836116710e97303f,48660.27008357755
1571,bfc661de697744d9a71ee25ded8f9569,97345.0175871762
1572,4d5c12da58d5496f9f51f84b7a99c546,67861.7872227044
1573,12ad9caa2cdb4f028728d32825f42eb7,81686.48221124675
1574,a3ede64d52a9438ea208b16cfc5e7a61,97626.43003833314
1575,e45aee6d3b97417d93b81456517adcac,985.0023541233211
1576,18549af74c6b4a4b9deb5dc4900ae6d2,77369.07269257329
1577,d661bce7f05f4bcab4e94c049333762f,20550.07319467892
1578,9c3db3bc800646fb92bec3fdf7b92797,32155.4297930147
1579,eda6aabf4c194479b9aba9759da91652,92535.77815305968
1580,d0a4b9347dfd4cc4a78e37dd8b01b440,41144.4600253626
1581,799419c878b6409b8cca820a92898578,37814.2233648744
1582,cdf506cb7366407496fbdcbfafa2f979,81511.21911957827
1583,8ccc305903c443e0a567b2ded00770d8,21568.335207567445
1584,4ae530de2ea54f1aa93c663a9eddbd6e,92384.02571930797
1585,d6b99a2998094ffd8926107e11c1bcc1,74597.60548355416
1586,16edd340bbd245e1b69660c32fefe975,50025.3354218144
1587,a61016ea116c40c99a33f050ea6d9fc2,75850.52005495132
1588,f133201d10be415bafc7efbf91685e12,56915.36060118441
1589,30d88d9c7abd49f29b7b541c8bda531f,92910.0370782883
1590,91bd9999de774b4a9f33605a9ad39fea,53398.46360729627
1591,445626e6e6d04f30ab3b786e0b8cf18b,611.7699024673962
1592,b92b6c88ce744015824f6c0d51b03634,10127.953881069918
1593,16bb631857f74bce84f013c0fb5fab9d,56460.82436692357
1594,512100c3f67d4bac94e8d2618c91b169,69267.07568850344
1595,114e54d16b1945dc9a1d24aa2f5a1279,21889.023588780776
1596,44e68bc732ff4374914b788136330912,11471.24523203258
1597,37ed13ac96c14be186194c14d2704246,21091.560326712734
1598,5a5f2a0501694141ae89f098a8dc3706,46011.34298915231
1599,7a9582d5c0a7401785a48c5f506dd8cb,62650.118552625776
1600,4af266e158d24cee9b669d0093f41f3b,38739.60187901158
1601,0f7459beac1e4ecbbd3f4f74bded2b65,57770.65177264478
1602,a84af755cf4340c5a07c8beb4536e621,58157.06370784658
1603,fc266e956f294d8498bac90bdcf20756,11715.64370321202
1604,b2f86bc1dc7a4b25bb45e202df08f190,92324.04650053606
1605,1654d62c9e864ea1bf5628d9f90ba30d,81259.98521778581
1606,2a7ec45ad50149af95eac8aa26e5cdd9,9950.428907791498
1607,681f9bceee2243bc924a6abede813c58,12039.369284340906
1608,ca732caa7af04f27a248da31df5e205f,25341.970992931627
1609,472acd58840846918a585976c9097b28,91980.02929184095
1610,4f519502096b4d6ca505fb883d2ae6a5,30262.73995451132
1611,0ec25961bb7b41a89230ba5c6e8eaf0a,68572.6927585856
1612,9ca18e9fa58d4d02ba7372c43797cada,57786.26945392352
1613,dfa28b0defd44b5cbcd92b8186203bbb,13598.872480837665
1614,b78e5ce68aab4c1f98e5ce894fcfe6c6,36421.79605018618
1615,acdaa91a935b4cc7aac4056182d2220a,98004.37877456273
1616,29e63d8308b140bebe6002f4d159d1a9,77881.36759376942
1617,0506a522d47c403ca33a6009035b6067,85135.07970278546
1618,3147b73cc9a146cf8f221bf0ee3b616c,79128.06833984933
1619,f64eb05eac734adbb522f2f1030a0cef,60565.047467348435
1620,a90c4d419f294b9bb4b40dbfcf409884,34747.6429927703
1621,d9a59b3d63ec479196552d42e9c51326,45804.27023049512
1622,e0ed85e14b4d4fc1a934a653d5c92d66,30964.312862155395
1623,a8935183b8c8400d97d9e14426b3e9b8,24467.966368558948
1624,d434c0a4701a4256b68e5920aa9f4a38,18175.73504078943
1625,a1d98f44ab014a34aa07cff1e32b220e,80058.74990160202
1626,190b510eae6c4967a48805cdd6a0d120,57731.37353759677
1627,3478e6b5fd2b484881cbf4a5a6652759,16683.3456988033
1628,28c3f535128c4e5baae86f2fa97b5ded,77256.94836874405
1629,8073705c5fd04a1eb3ae0610fb4434f5,41995.62216191452
1630,9d42dd440d624a419806e07a9b485a36,15578.45455589313
1631,67c49f94ee434be4ae39ba9eb703362d,86914.80986774182
1632,6a0f9b1763e74afe905fc17dbc4f54fb,59107.83951021676
1633,d999383ff301448b8c7dcc7f19a8f834,50101.65492753007
1634,6e5a7af7f57546989664dd82b64af470,64958.371686912265
1635,636cf079816c4d9bbc29f3d8e4f9e5ba,35536.661483636686
1636,0373a4dffe514747b81a8948a124c02e,17145.851271252242
1637,007cd8534497447396520c63066d78e1,99663.922783757
1638,7c2d3d8639784007989d9e63b76c0c3f,23566.03368274389
1639,9872c2ec59814ecf868cda659a425ab1,12005.715132451267
1640,31bb3443012e42daab4d7c750e1ec760,12668.025938264194
1641,23023118addd47008acd01548394719b,66589.74537133821
1642,49197316710d43de8463ea1831e19728,88192.42468512901
1643,f54fc62983604a25886b52cfb4e80a14,69726.97136715596
1644,17b60e7c90744dcbb4dfd881283573ee,16383.240953165312
1645,ed97333378f94aa28ca265b86aa6b974,79393.79706469901
1646,e0fcc5a56632430f884e0af0399d0be1,51850.06926566314
1647,00790440fb6e4c15ba229556fba66c8c,83979.37523326889
1648,42946461d8d54893b3d22db2280193a0,45599.30717017894
1649,c3689758e4d44dadb97005852dd098ae,38597.89970380108
1650,e03d7518d00945bab1ca2f0dc774694f,24806.05815852903
1651,9b6d8f8f1b214b059dccef821c6316a0,53398.83451904054
1652,a36c3e3b56a14a52a1c5817d7643a710,22582.713091576978
1653,f8f5af076ea7465fbb6330ea9b6e369b,70864.12962206088
1654,6924e7f5052149d5bf00197136423514,75622.2329564695
1655,aed164a577174fba9711a45e690dad6c,37824.65097600316
1656,fccea7dae5954f74b3c6bfb269a98812,99525.76215381536
1657,85a5c97c022242c08559e07d4d6594dc,69659.00994909703
1658,7ac47b79804b4897bc36da7efad6db8e,2574.280919002425
1659,fc73a44388f24603ae9a8cb47b4247b0,71171.13771011047
1660,699a5396ccdf475f8e440b8e02508de2,85078.63495643051
1661,bb8247bb1e084417bebef3ae74e22188,51533.95971754628
1662,9593741d15fc433d8fb20a39480fe348,76184.74737223012
1663,3740659cb0f14deca9edf4db58721397,75167.09739509996
1664,59926e4dcf4a4c499929c9dd72a4386b,68879.57334896682
1665,29c00bb5ed1c4584ae98c37beac1ed95,68897.90256298539
1666,9eef9c87e6304f3d9f8cdc3870f5f964,23831.322207233054
1667,b98d2c47328049d0bf9e44cae1430b5f,60321.62726086658
1668,cf8da84b531f4e269748ef3b2a8a8a1b,26198.202020219684
1669,61c893a8defd4c8ca3555f28f2604837,82917.49797404715
1670,7d502afadbbb4cc891dc4ad0272b84c0,97486.11194281105
1671,4c677eea8c174bbabd02f02c6e79a905,72470.4621744177
1672,ee687ba431a6421b8a1011447c8fa444,82784.51318751441
1673,1cdcd8dcde3a44fe9968f318c3887399,46967.80753047466
1674,3ea7561c98464dfea365da3fb2b25f51,12941.758930404845
1675,358e3fd8713c45eab7262d3d60adf6c3,1252.3118533008249
1676,6d2860f89da242f2ae2f036c170f11c7,69488.74442608861
1677,c222fadcc91d4b9cac12326ac61d95c0,74665.03083603617
1678,61be4374c7184863933b3f300a720782,6943.794165435402
1679,5b1728a906d84db59ee3a52741108b33,68145.54008198192
1680,86278d0fe7e849e697ad515145f46ab7,9576.509112825326
1681,f395df68848d4837b90b221c628db0a7,17667.597607997588
1682,8d38f7570f9840db94b475a6bedec6f4,18085.14287157652
1683,4a3eca0902b94568915aa24ad13eae65,44178.07275035559
1684,c2e91c82c9054fe68dddba588bf34f0e,17654.32289288743
1685,973652e0142848dea8276f4d6989dfeb,69926.12648551291
1686,b10f598b6734437c8ba3a80233259e8a,1630.1251732258604
1687,86df3e5cb06a434c82ec57ebe27b0cef,23724.62747010817
1688,586f7e6546a943d4b52130383a008774,63982.40709756481
1689,40cc4d11989b496e8d56e2bec989b837,80349.53433857924
1690,7e7451356c89453993df521784a72696,78245.17595415296
1691,32ebb8ca9f944d0d80c23aac4d44dcc6,22727.220541908966
1692,9d7d150e67a44a769ac3d96a427248da,15494.933670001343
1693,3fbe2f6227114b0fad229894e12399f8,79905.19520124381
1694,60c13ac2cd674368b32aa2f0febd8668,40813.93961709724
1695,78e934f3ab524229ad32a1c29af4f484,94976.14827270865
1696,e652f81756584c02b438d7e830f87e36,11776.534178039012
1697,5c553b3cdb70453fb5e877def90881eb,17784.07216189879
1698,33f525e2776343ae96f2cdaff9d0e1ca,47770.27208687385
1699,3bb696f1068d4697a1e627f6eff74b49,57481.46612556047
1700,6ed6739268ed4f1f950cd33a29d0b4eb,3461.944884027357
1701,cb084b90e3724e7cb7ed66bb12ec6439,91610.05578184436
1702,8145a7ee223f4975b73304939e92f0c9,79220.8434318188
1703,90feee3b9d90488fab420604ac4f7ab1,77590.07600131993
1704,78772a413d8840aa990fe146799ca755,64597.63486731356
1705,3631418679024ae99e1316172ee61b07,16091.043271133409
1706,5595b6c1d62f4209915a1d560a060302,346.819319472369
1707,1098e8ae53144a2bbb8bd8e4883b6344,91135.85553626716
1708,1ad911bf516d47a081fe0923b4fe2426,77169.9084284144
1709,3d5456ab34b7461e9a2337a0b375c196,62653.33501094398
1710,0aa091b59b1d4a4096d43f1bee504a4c,25134.054012398276
1711,638ec71a84ba4c73913e1cfc439bb253,2968.3896152909006
1712,351eac1178e54f8ebf9c9054622f2458,48367.18060314381
1713,4f048db407874e5d904800c4e5f66696,2240.8952141190985
1714,02490f639b6e4a58a6857768a8b20f29,71646.24818403632
1715,bffe62a8ac784a49bec604b43c94ea93,6756.400566592435
1716,20e3dd62a7654243b57b520f353ab3d5,61620.19108112994
1717,e448dc2c16624af79d914e3e06a31bf3,17820.66595305025
1718,57492ce4586748938064181e957fce4f,89906.79113454605
1719,fa8fd285010c43549351eea77158abfb,1437.9913899036146
1720,5cc7a376fb5a4cbb9f5a85854316f03b,12747.473073471261
1721,50ee9009f2e0459c833a46ff16a77f74,42337.59551839265
1722,75ccd5055a5b434192b91659d66ef095,35615.20743936825
1723,81ce9b62c50d403c912a5fc9dca42daf,72696.22610672242
1724,cab3f711fa8f4a00ab52905e52e42f0b,78827.91086775472
1725,b8af510473a44decb662b1d804c8047a,93204.27503296005
1726,aa7be7c2ac8b4ecb839a991577296ecd,15045.757792906212
1727,3e3cd4abf4f84ea18e81d1d83c3dd515,38886.38588505131
1728,e754d5493a7047e3a79a282c7ac1bc0b,51654.73316991103
1729,6a61395a41d34ff982198838c9d55a8c,76731.98839702616
1730,fa02f60c0d0742ad8319985da90921b0,68438.48901665682
1731,edabe7a3327f4261a258befe96defe94,3194.1917659513265
1732,7fec415fc21d4fcd9f287372a09b87b5,69433.61064995136
1733,2864cdf53fdc46069154d8c54c904c40,5395.684839645698
1734,492bdb7d37cc44fca115b5280a44fff4,65342.25664115227
1735,95000634c9464df881c5f1f9ce343fb8,20778.429240328434
1736,7e09c8e136be4106b96983211dca6d68,52333.457196788244
1737,303a0a5259264f568db54c3b7e1c8a27,59743.41240643105
1738,2619672e29e54a51b4e04e277649e4f7,15465.943693219453
1739,ffe9e266fbdb4c1e82364bbff50a9356,4698.053454151829
1740,ff2ff1d1c0a24d709468725293309cf8,22048.09779778104
1741,b6336e3614304a209ef91b13fd1a4074,43072.214445538804
1742,e6a7c4a502484843b3327d91b4cef1d8,22983.395086761793
1743,ade198f9fe47495d83150e8e222603c4,4904.499488764902
1744,e999d8e5c3de46468fd0c9ded5ce5085,32003.242911680274
1745,636efd5bfd1c4fadb91cd21250feea49,21581.546991072355
1746,4ddf5219b9874021a897fb7749daa9fe,71025.56024841413
1747,16ebfafdab8045748b0ddff0de9ba969,5251.112528209567
1748,e694dc85ee95472f9c4e45f88b6d9c6a,51272.32372889534
1749,285ded7954324f35910494475cc1d25c,39452.69503297967
1750,332a2ec5a6c44e4d95b90d56d06a7495,44852.681603710145
1751,ccf93d47bf204ff4adf55f9dd3637381,77802.68558205376
1752,46b8a24d19eb4b41916811c7c52ccb21,57339.22527123704
1753,dc2d3e9bafc74faf8c45694fc9cf6aae,50451.26393599034
1754,e5c2a72979804278a8d397dcb7a1ba3e,37192.56392311302
1755,402c0d3ba9e64e2282b1b1d6cb6d82da,24805.911270166693
1756,bbacb0676bc5474ab2236fd1d76085f6,53157.15829424459
1757,6d4675e572714266a6721bf6cbb025b8,89576.51584427452
1758,5391612016c5465e8023efa67f20ba17,17254.12018544743
1759,3917238ff8f54bed89d5898896ef3641,29400.388904232655
1760,92d12cfd0f324f1d816622b7c81c44ab,20664.808379570088
1761,28f9b95f4029449cabb56fb93e67da58,94287.35950144612
1762,83eec3ba863946d19654889adda18a25,6604.483140120987
1763,8d49d3d14722457a84ba6f46be89a899,23014.957675922087
1764,e6269d569c7d4ce790c3eea34740e384,14269.350747796094
1765,b6dc0f3af5d046b3b0d3d16d5b0aa555,35292.55709906476
1766,3aa9cb7a637949e88d895c2d5d94b919,86168.2694841223
1767,86e9a51b9b08495baee90ac022d9f8f6,14554.412358331869
1768,8ecef9cc1dc64c3fa02e516f9fc9bd32,44255.00967743676
1769,8c758836994c45759233a5121f914b9c,5886.510766670516
1770,9e787128cf104ff08e21cc8685c41f8a,2956.787480840628
1771,725129e2ed88447e9cb977dc9b2a83ab,67272.25733207072
1772,6e728b0987694f149e675c85824defdb,76467.30032797498
1773,b37e123b0ddb469299b99c715e544e8a,5739.07684923356
1774,21ecd9b13d2048c383c690e43998a403,14988.800405053182
1775,0efd9bf285cf4d54ad660e6c89f9c649,90175.76943998113
1776,6633a9ff2a9f447f99ca02dd3db518bf,53409.863781874286
1777,27d8930884d945349203f9783e03ee68,23580.626148286166
1778,f6cec305755d4f539cd3f3bd594c8dab,82262.92377042052
1779,c47e8a60eb434f1eabff86bc5c3cce31,44339.71766089654
1780,3f62a5f73fc94fd391aec49fbb1d9d56,92685.20201842023
1781,5c88f5b6e40142a5bdbb98dc73d723b4,8999.216480723228
1782,8d741a50c4114e6d8986161ac303aafa,58725.03406022194
1783,eefb118432b64283bbe44b780ee2028c,3331.217016866528
1784,1ab9b9ad4f934e7ca28ff5b90ed09e86,66772.00800267125
1785,ef80b18bcbfc4863a41655d52b1759af,74710.45443801355
1786,477d28497a7a404bba68f627b5eff3e3,36938.06064544665
1787,41fa57aedcba45bba721867b36affea0,21685.87753497321
1788,09e9512f02bb4964bb1eba7ed3250d20,97252.23989041691
1789,022851842a5d42fc9b540a7bf8e3904f,94191.24247915609
1790,c64f4d96e44049bf8bcc9a8262812564,19290.02570389977
1791,0619df1a24b24d04a34083279adaf690,26681.83777819524
1792,896553a14b9645018b0cc5e3b46f7cad,30448.841259406156
1793,8c684c01fbe54d5ba62a628725843a87,45109.057340406536
1794,ec2faafc50484fbfa22e9e65a34a312d,41041.3488068891
1795,01bea0a89389442da9159d338143f1f1,5904.463490318679
1796,9e81d573fa4f437ca7795b348b54053f,36903.8051989419
1797,6514956e747f481b9c7a7e1d98ae8e56,91840.92157095109
1798,aea32c2bc55943a39b09027002105564,95884.16477492156
1799,1585af1202944887b7c908fde7ab547c,53843.65148002126
1800,e85c859823484ce5a15cc063ffafea76,33421.52481376569
1801,2e62edbf31fc4309b0a3aa47c8e708e0,47755.499695363476
1802,ce1022269e8d4438b693b1164754dbca,37117.9389585217
1803,490bc2dfc911434f9d3247703b7d288d,56557.074876387946
1804,81486da9d7b04de6a6fb6640f4552ce3,70213.29608998045
1805,01889acfb98d4b9891d913b0c2c08b89,81386.21406329887
1806,ddfe635f8afc4fe4b3522073e4439dc2,57066.25506240843
1807,26671720daa24c70ad4f0df39660cfd3,46020.42007281568
1808,801e56c229c943798a9234dc436032d1,54697.171659954765
1809,18d13d5fa5bc48c08dcd35dc8e22fe01,51162.89014926162
1810,1e6fd14614494e509bb48fad0e2b4143,35615.39427991999
1811,4eb6a3a9d51c4ff89f2997d24e259947,94578.56903168639
1812,21acc58429a64d7daebaa4026f81ec3d,21507.33670373589
1813,b039c63a0946479a93d8ef4a52746186,29575.467187302973
1814,a76d5f6408f247bcabd9adf7f097f375,5956.899030801377
1815,6b2c4e135d164d57a9cc1409842724c8,29350.249411885667
1816,7c26564d111c43aabd6f176cfdbfedbf,12009.142999287125
1817,79f5cca755b44444825a22d605005ba8,69652.91389533388
1818,9be9494cf0384bae89540848d23d4e08,15624.207790897726
1819,f4b5049e44b146679b063ed7f366673f,42369.19994928499
1820,3a2ce221ec0e42be89b110c2282d2a5f,87312.26015216768
1821,cbe7cf6b4ede485090ade17b1924ae6d,26800.1986295208
1822,eb6993c231eb413e82f309f39fdc1b1d,98171.47771569242
1823,32a25a20dd0f4707a84c9f0f739664e4,38972.89544605984
1824,0152b61bf1724134aec082158c3d4032,59461.56543870049
1825,3d6e2618609c4fbba0738b32c09da63a,33143.03980557133
1826,d911cfe3fa004e3f99dc9adbee5bccf7,25280.708550556654
1827,08814a57524b4624ada3bffde5957170,88661.09735723157
1828,f6bd6b38f478422c95e4114032965d9e,58926.26903386032
1829,83a8804d3f6e4964ad5c638f3f928005,43944.95236741395
1830,8f56baf923a6462d9348a8c19d71fb9d,40327.06489213623
1831,c36fc038c9b2498fad3248b35bca08a8,69903.86636842365
1832,66f48106244d4b1db3c3a8f8b43fddab,1891.9424690157282
1833,c99610bd7d5d4f419226c229f49022f0,77562.85709828873
1834,5a7c08831aa24d9d891279bc99a3add2,86170.96989513139
1835,adc5092fd1ed4aa9a70e9d99bb064c7d,28923.870545635167
1836,d604a60398ba421a994508f5cbaf8de7,58442.28525365499
1837,78379aa661154a88a630dd48b57d93c8,39978.7761773349
1838,0d404d4f23224968af3360e5c8ba28b0,14482.134199768081
1839,deae04d1a31346c69fe0e48ccd054a36,33905.13304412205
1840,429bed4f97454e95b193d18e8299b526,99737.41430976427
1841,8348c2bd1f5749ee84e6dd4e6f90790a,5531.596290959573
1842,a204fb547cd34466914e32609854844c,71653.79049149447
1843,b1c7af51bfb2468d9afd6dde8799f2fc,42317.828789201536
1844,f894d74ade3a495da42c2d576c925ab2,54358.30872797849
1845,b8aa8bc5ca234daaa30441735da55589,89810.21502544876
1846,e858be5283e54d63b1c9a0517ec16540,17400.15299115375
1847,9e71a1c1907d4a2eab70629016423267,8498.142392871356
1848,3a8f9d44b7c94be5a92e69fddc620511,10342.535127621366
1849,5142a5ed10c141a09368d3f13e453828,66244.1604130518
1850,721bb1961e0447058fec43755097fd99,34047.706320229554
